//X;Y;Z;Nx;Ny;Nz
391.64;148.61;41.92;-0.634154;0.355585;-0.686591
391.70;149.80;42.49;-0.634154;0.355585;-0.686591
392.69;150.11;41.72;-0.634154;0.355585;-0.686591
391.86;150.18;42.53;-0.634154;0.355585;-0.686591
391.47;148.84;42.20;-0.634154;0.355585;-0.686591
391.45;147.86;41.71;-0.634154;0.355585;-0.686591
393.37;150.36;41.22;-0.634154;0.355585;-0.686591
391.09;149.38;42.83;-0.634154;0.355585;-0.686591
391.06;147.73;42.00;-0.634154;0.355585;-0.686591
391.37;149.70;42.74;-0.634154;0.355585;-0.686591
391.28;149.07;42.49;-0.634154;0.355585;-0.686591
392.23;149.07;41.62;-0.634154;0.355585;-0.686591
392.49;149.37;41.53;-0.634154;0.355585;-0.686591
391.68;149.19;42.19;-0.634154;0.355585;-0.686591
391.49;150.09;42.83;-0.634154;0.355585;-0.686591
391.02;148.10;42.23;-0.634154;0.355585;-0.686591
392.28;149.97;42.03;-0.634154;0.355585;-0.686591
391.90;148.95;41.86;-0.634154;0.355585;-0.686591
393.07;150.41;41.53;-0.634154;0.355585;-0.686591
392.03;149.32;41.93;-0.634154;0.355585;-0.686591
391.07;150.12;43.22;-0.634154;0.355585;-0.686591
392.69;149.75;41.54;-0.634154;0.355585;-0.686591
391.35;148.17;41.97;-0.634154;0.355585;-0.686591
393.48;150.75;41.33;-0.634154;0.355585;-0.686591
391.22;148.45;42.23;-0.634154;0.355585;-0.686591
391.89;149.59;42.19;-0.634154;0.355585;-0.686591
391.70;148.28;41.70;-0.634154;0.355585;-0.686591
392.97;150.03;41.42;-0.634154;0.355585;-0.686591
391.04;148.71;42.53;-0.634154;0.355585;-0.686591
391.94;148.61;41.65;-0.634154;0.355585;-0.686591
392.90;153.46;43.02;-0.635588;0.304117;-0.709606
391.88;151.57;43.13;-0.635588;0.304117;-0.709606
390.83;151.75;44.13;-0.635588;0.304117;-0.709606
391.89;152.95;43.70;-0.635588;0.304117;-0.709606
390.99;153.22;44.62;-0.635588;0.304117;-0.709606
391.49;152.20;43.74;-0.635588;0.304117;-0.709606
390.95;150.81;43.63;-0.635588;0.304117;-0.709606
392.58;153.30;43.23;-0.635588;0.304117;-0.709606
391.06;152.09;44.08;-0.635588;0.304117;-0.709606
391.35;150.76;43.25;-0.635588;0.304117;-0.709606
391.57;151.56;43.40;-0.635588;0.304117;-0.709606
393.15;153.78;42.93;-0.635588;0.304117;-0.709606
390.89;151.16;43.84;-0.635588;0.304117;-0.709606
391.06;150.50;43.40;-0.635588;0.304117;-0.709606
392.34;152.29;43.02;-0.635588;0.304117;-0.709606
393.35;153.49;42.63;-0.635588;0.304117;-0.709606
392.26;151.90;42.93;-0.635588;0.304117;-0.709606
392.26;152.96;43.38;-0.635588;0.304117;-0.709606
391.09;151.57;43.83;-0.635588;0.304117;-0.709606
392.70;152.60;42.83;-0.635588;0.304117;-0.709606
390.78;150.16;43.51;-0.635588;0.304117;-0.709606
393.09;153.20;42.73;-0.635588;0.304117;-0.709606
391.06;152.46;44.23;-0.635588;0.304117;-0.709606
391.50;153.33;44.22;-0.635588;0.304117;-0.709606
393.80;153.92;42.41;-0.635588;0.304117;-0.709606
392.70;153.68;43.29;-0.635588;0.304117;-0.709606
391.38;152.54;43.98;-0.635588;0.304117;-0.709606
391.03;152.82;44.42;-0.635588;0.304117;-0.709606
392.28;153.34;43.52;-0.635588;0.304117;-0.709606
392.68;152.98;43.01;-0.635588;0.304117;-0.709606
393.50;153.88;42.66;-0.635588;0.304117;-0.709606
391.98;153.35;43.79;-0.635588;0.304117;-0.709606
391.46;152.94;44.08;-0.635588;0.304117;-0.709606
391.38;151.82;43.67;-0.635588;0.304117;-0.709606
391.70;152.57;43.72;-0.635588;0.304117;-0.709606
391.88;152.32;43.45;-0.635588;0.304117;-0.709606
392.17;152.56;43.29;-0.635588;0.304117;-0.709606
391.83;151.93;43.32;-0.635588;0.304117;-0.709606
391.46;151.17;43.33;-0.635588;0.304117;-0.709606
392.57;155.52;44.04;-0.635565;0.250757;-0.730190
391.84;154.78;44.42;-0.635565;0.250757;-0.730190
392.17;155.63;44.42;-0.635565;0.250757;-0.730190
391.47;154.48;44.64;-0.635565;0.250757;-0.730190
391.68;156.01;44.98;-0.635565;0.250757;-0.730190
391.09;153.62;44.67;-0.635565;0.250757;-0.730190
391.09;154.81;45.08;-0.635565;0.250757;-0.730190
391.39;155.62;45.10;-0.635565;0.250757;-0.730190
391.26;155.93;45.32;-0.635565;0.250757;-0.730190
392.25;155.27;44.23;-0.635565;0.250757;-0.730190
392.09;156.00;44.62;-0.635565;0.250757;-0.730190
392.30;156.42;44.58;-0.635565;0.250757;-0.730190
391.06;155.20;45.24;-0.635565;0.250757;-0.730190
391.87;155.17;44.53;-0.635565;0.250757;-0.730190
391.70;155.61;44.83;-0.635565;0.250757;-0.730190
391.46;155.26;44.91;-0.635565;0.250757;-0.730190
391.48;154.89;44.77;-0.635565;0.250757;-0.730190
391.49;156.27;45.23;-0.635565;0.250757;-0.730190
392.12;156.69;44.83;-0.635565;0.250757;-0.730190
391.70;156.63;45.17;-0.635565;0.250757;-0.730190
393.49;156.91;43.71;-0.635565;0.250757;-0.730190
390.94;156.02;45.62;-0.635565;0.250757;-0.730190
392.94;156.63;44.10;-0.635565;0.250757;-0.730190
391.46;154.08;44.51;-0.635565;0.250757;-0.730190
392.58;156.67;44.43;-0.635565;0.250757;-0.730190
390.99;155.61;45.44;-0.635565;0.250757;-0.730190
391.88;156.35;44.92;-0.635565;0.250757;-0.730190
390.98;154.37;45.02;-0.635565;0.250757;-0.730190
393.08;156.21;43.83;-0.635565;0.250757;-0.730190
393.24;156.61;43.83;-0.635565;0.250757;-0.730190
392.62;155.91;44.13;-0.635565;0.250757;-0.730190
392.67;156.34;44.23;-0.635565;0.250757;-0.730190
393.80;156.86;43.43;-0.635565;0.250757;-0.730190
390.83;156.35;45.84;-0.635565;0.250757;-0.730190
391.07;153.99;44.82;-0.635565;0.250757;-0.730190
392.16;159.64;45.57;-0.633979;0.195901;-0.748126
392.29;158.88;45.26;-0.633979;0.195901;-0.748126
391.29;157.73;45.81;-0.633979;0.195901;-0.748126
392.24;159.29;45.41;-0.633979;0.195901;-0.748126
391.09;158.70;46.24;-0.633979;0.195901;-0.748126
391.71;159.63;45.95;-0.633979;0.195901;-0.748126
393.49;159.99;44.54;-0.633979;0.195901;-0.748126
392.66;158.82;44.94;-0.633979;0.195901;-0.748126
393.08;159.94;44.87;-0.633979;0.195901;-0.748126
390.99;157.59;46.03;-0.633979;0.195901;-0.748126
391.74;158.54;45.64;-0.633979;0.195901;-0.748126
391.86;157.79;45.34;-0.633979;0.195901;-0.748126
392.69;159.24;45.02;-0.633979;0.195901;-0.748126
391.40;159.70;46.24;-0.633979;0.195901;-0.748126
390.86;157.92;46.23;-0.633979;0.195901;-0.748126
391.87;158.19;45.44;-0.633979;0.195901;-0.748126
390.78;156.81;46.01;-0.633979;0.195901;-0.748126
392.84;159.62;44.99;-0.633979;0.195901;-0.748126
391.49;158.10;45.74;-0.633979;0.195901;-0.748126
391.90;159.35;45.72;-0.633979;0.195901;-0.748126
390.87;159.53;46.64;-0.633979;0.195901;-0.748126
390.77;159.12;46.62;-0.633979;0.195901;-0.748126
391.38;157.35;45.63;-0.633979;0.195901;-0.748126
392.44;158.50;45.03;-0.633979;0.195901;-0.748126
391.09;157.18;45.84;-0.633979;0.195901;-0.748126
393.30;159.63;44.60;-0.633979;0.195901;-0.748126
390.78;157.23;46.12;-0.633979;0.195901;-0.748126
391.39;158.92;46.04;-0.633979;0.195901;-0.748126
391.39;158.50;45.93;-0.633979;0.195901;-0.748126
391.09;159.10;46.34;-0.633979;0.195901;-0.748126
391.89;158.94;45.62;-0.633979;0.195901;-0.748126
391.09;158.31;46.14;-0.633979;0.195901;-0.748126
391.47;159.33;46.08;-0.633979;0.195901;-0.748126
393.05;159.31;44.74;-0.633979;0.195901;-0.748126
390.78;158.29;46.40;-0.633979;0.195901;-0.748126
392.52;159.54;45.24;-0.633979;0.195901;-0.748126
390.78;158.70;46.50;-0.633979;0.195901;-0.748126
392.66;159.93;45.22;-0.633979;0.195901;-0.748126
392.09;158.54;45.35;-0.633979;0.195901;-0.748126
391.89;162.65;46.38;-0.634370;0.139471;-0.760344
392.40;161.83;45.81;-0.634370;0.139471;-0.760344
391.88;161.81;46.24;-0.634370;0.139471;-0.760344
391.64;162.86;46.63;-0.634370;0.139471;-0.760344
391.55;162.46;46.64;-0.634370;0.139471;-0.760344
392.30;162.60;46.04;-0.634370;0.139471;-0.760344
391.09;161.63;46.86;-0.634370;0.139471;-0.760344
391.47;163.20;46.84;-0.634370;0.139471;-0.760344
390.84;161.32;47.02;-0.634370;0.139471;-0.760344
390.90;160.61;46.84;-0.634370;0.139471;-0.760344
391.08;162.02;46.94;-0.634370;0.139471;-0.760344
390.77;159.97;46.83;-0.634370;0.139471;-0.760344
393.47;163.04;45.14;-0.634370;0.139471;-0.760344
393.09;162.87;45.42;-0.634370;0.139471;-0.760344
390.79;161.71;47.13;-0.634370;0.139471;-0.760344
390.99;161.00;46.83;-0.634370;0.139471;-0.760344
390.98;162.92;47.19;-0.634370;0.139471;-0.760344
391.49;161.63;46.53;-0.634370;0.139471;-0.760344
391.09;162.43;47.02;-0.634370;0.139471;-0.760344
391.89;163.12;46.47;-0.634370;0.139471;-0.760344
393.09;162.39;45.34;-0.634370;0.139471;-0.760344
391.29;161.29;46.64;-0.634370;0.139471;-0.760344
392.03;161.45;46.05;-0.634370;0.139471;-0.760344
391.77;161.19;46.22;-0.634370;0.139471;-0.760344
391.26;160.64;46.54;-0.634370;0.139471;-0.760344
392.46;162.22;45.83;-0.634370;0.139471;-0.760344
391.79;162.22;46.39;-0.634370;0.139471;-0.760344
391.27;162.82;46.93;-0.634370;0.139471;-0.760344
392.29;163.00;46.12;-0.634370;0.139471;-0.760344
391.48;162.02;46.61;-0.634370;0.139471;-0.760344
393.50;163.44;45.19;-0.634370;0.139471;-0.760344
390.80;162.16;47.21;-0.634370;0.139471;-0.760344
391.48;160.97;46.42;-0.634370;0.139471;-0.760344
392.89;163.39;45.69;-0.634370;0.139471;-0.760344
392.67;162.92;45.79;-0.634370;0.139471;-0.760344
392.10;162.15;46.12;-0.634370;0.139471;-0.760344
393.19;163.32;45.42;-0.634370;0.139471;-0.760344
392.58;163.29;45.93;-0.634370;0.139471;-0.760344
390.77;162.57;47.30;-0.634370;0.139471;-0.760344
391.07;160.30;46.64;-0.634370;0.139471;-0.760344
392.70;162.52;45.69;-0.634370;0.139471;-0.760344
391.88;165.78;46.79;-0.634540;0.085670;-0.768127
391.09;165.85;47.44;-0.634540;0.085670;-0.768127
391.06;164.22;47.29;-0.634540;0.085670;-0.768127
391.90;164.98;46.68;-0.634540;0.085670;-0.768127
391.49;166.06;47.14;-0.634540;0.085670;-0.768127
391.35;166.42;47.29;-0.634540;0.085670;-0.768127
393.10;165.81;45.79;-0.634540;0.085670;-0.768127
392.62;166.35;46.24;-0.634540;0.085670;-0.768127
391.49;164.35;46.95;-0.634540;0.085670;-0.768127
392.68;165.95;46.14;-0.634540;0.085670;-0.768127
391.05;165.04;47.40;-0.634540;0.085670;-0.768127
390.78;164.41;47.54;-0.634540;0.085670;-0.768127
393.74;166.65;45.34;-0.634540;0.085670;-0.768127
391.07;163.82;47.24;-0.634540;0.085670;-0.768127
390.78;165.86;47.71;-0.634540;0.085670;-0.768127
392.96;166.19;45.94;-0.634540;0.085670;-0.768127
391.09;164.64;47.31;-0.634540;0.085670;-0.768127
391.69;166.51;47.02;-0.634540;0.085670;-0.768127
392.29;166.20;46.49;-0.634540;0.085670;-0.768127
392.47;165.23;46.24;-0.634540;0.085670;-0.768127
393.27;166.26;45.69;-0.634540;0.085670;-0.768127
393.10;166.58;45.87;-0.634540;0.085670;-0.768127
392.70;165.55;46.08;-0.634540;0.085670;-0.768127
392.17;166.56;46.63;-0.634540;0.085670;-0.768127
390.88;163.28;47.34;-0.634540;0.085670;-0.768127
392.19;165.39;46.49;-0.634540;0.085670;-0.768127
391.88;166.18;46.83;-0.634540;0.085670;-0.768127
391.03;166.24;47.54;-0.634540;0.085670;-0.768127
390.79;166.52;47.77;-0.634540;0.085670;-0.768127
393.58;166.30;45.44;-0.634540;0.085670;-0.768127
392.19;165.80;46.53;-0.634540;0.085670;-0.768127
391.44;164.76;47.04;-0.634540;0.085670;-0.768127
391.37;163.96;47.01;-0.634540;0.085670;-0.768127
392.21;164.97;46.42;-0.634540;0.085670;-0.768127
393.43;166.66;45.61;-0.634540;0.085670;-0.768127
390.79;163.99;47.49;-0.634540;0.085670;-0.768127
391.80;165.37;46.81;-0.634540;0.085670;-0.768127
390.77;165.26;47.64;-0.634540;0.085670;-0.768127
391.06;165.45;47.43;-0.634540;0.085670;-0.768127
391.56;165.64;47.04;-0.634540;0.085670;-0.768127
391.79;164.58;46.73;-0.634540;0.085670;-0.768127
391.49;165.17;47.04;-0.634540;0.085670;-0.768127
392.69;169.17;46.31;-0.634793;0.029428;-0.772122
391.08;168.23;47.60;-0.634793;0.029428;-0.772122
392.99;169.88;46.08;-0.634793;0.029428;-0.772122
391.49;169.05;47.29;-0.634793;0.029428;-0.772122
393.03;169.46;46.04;-0.634793;0.029428;-0.772122
391.20;167.05;47.46;-0.634793;0.029428;-0.772122
392.97;169.01;46.07;-0.634793;0.029428;-0.772122
391.07;167.79;47.59;-0.634793;0.029428;-0.772122
391.82;169.65;47.04;-0.634793;0.029428;-0.772122
392.41;169.40;46.54;-0.634793;0.029428;-0.772122
391.07;169.06;47.63;-0.634793;0.029428;-0.772122
391.09;169.61;47.64;-0.634793;0.029428;-0.772122
392.30;168.19;46.59;-0.634793;0.029428;-0.772122
391.87;168.04;46.94;-0.634793;0.029428;-0.772122
390.78;168.48;47.85;-0.634793;0.029428;-0.772122
392.67;168.76;46.31;-0.634793;0.029428;-0.772122
392.40;169.82;46.57;-0.634793;0.029428;-0.772122
391.07;168.65;47.62;-0.634793;0.029428;-0.772122
391.87;169.25;46.99;-0.634793;0.029428;-0.772122
391.47;169.45;47.32;-0.634793;0.029428;-0.772122
392.29;169.01;46.63;-0.634793;0.029428;-0.772122
391.39;168.67;47.36;-0.634793;0.029428;-0.772122
392.29;168.60;46.62;-0.634793;0.029428;-0.772122
390.99;167.39;47.64;-0.634793;0.029428;-0.772122
393.35;169.66;45.79;-0.634793;0.029428;-0.772122
391.89;168.84;46.95;-0.634793;0.029428;-0.772122
391.50;167.85;47.24;-0.634793;0.029428;-0.772122
393.28;169.21;45.82;-0.634793;0.029428;-0.772122
390.86;169.87;47.84;-0.634793;0.029428;-0.772122
390.77;168.00;47.84;-0.634793;0.029428;-0.772122
390.86;166.98;47.74;-0.634793;0.029428;-0.772122
390.83;169.32;47.84;-0.634793;0.029428;-0.772122
392.68;169.61;46.33;-0.634793;0.029428;-0.772122
391.48;167.42;47.24;-0.634793;0.029428;-0.772122
391.36;169.84;47.43;-0.634793;0.029428;-0.772122
391.78;168.45;47.03;-0.634793;0.029428;-0.772122
391.41;168.25;47.33;-0.634793;0.029428;-0.772122
391.44;171.40;47.32;-0.634793;-0.029428;-0.772122
390.77;173.18;47.79;-0.634793;-0.029428;-0.772122
392.29;173.06;46.55;-0.634793;-0.029428;-0.772122
391.86;172.47;46.93;-0.634793;-0.029428;-0.772122
391.78;171.65;47.02;-0.634793;-0.029428;-0.772122
393.20;172.53;45.83;-0.634793;-0.029428;-0.772122
390.80;171.35;47.84;-0.634793;-0.029428;-0.772122
391.89;171.26;46.95;-0.634793;-0.029428;-0.772122
391.39;173.04;47.29;-0.634793;-0.029428;-0.772122
392.24;171.86;46.64;-0.634793;-0.029428;-0.772122
392.69;172.59;46.24;-0.634793;-0.029428;-0.772122
391.08;173.20;47.54;-0.634793;-0.029428;-0.772122
392.30;172.27;46.58;-0.634793;-0.029428;-0.772122
393.19;173.01;45.81;-0.634793;-0.029428;-0.772122
390.82;170.91;47.84;-0.634793;-0.029428;-0.772122
391.89;172.06;46.92;-0.634793;-0.029428;-0.772122
391.38;172.21;47.33;-0.634793;-0.029428;-0.772122
392.23;172.68;46.62;-0.634793;-0.029428;-0.772122
393.65;173.14;45.43;-0.634793;-0.029428;-0.772122
390.78;170.32;47.90;-0.634793;-0.029428;-0.772122
391.50;170.99;47.28;-0.634793;-0.029428;-0.772122
391.09;172.00;47.58;-0.634793;-0.029428;-0.772122
390.79;172.26;47.81;-0.634793;-0.029428;-0.772122
390.99;172.81;47.63;-0.634793;-0.029428;-0.772122
391.09;170.64;47.63;-0.634793;-0.029428;-0.772122
392.68;172.99;46.23;-0.634793;-0.029428;-0.772122
391.48;172.65;47.24;-0.634793;-0.029428;-0.772122
391.08;171.57;47.61;-0.634793;-0.029428;-0.772122
390.78;171.77;47.84;-0.634793;-0.029428;-0.772122
393.45;172.76;45.61;-0.634793;-0.029428;-0.772122
391.38;171.81;47.34;-0.634793;-0.029428;-0.772122
391.09;172.42;47.56;-0.634793;-0.029428;-0.772122
392.67;172.08;46.28;-0.634793;-0.029428;-0.772122
391.90;172.87;46.88;-0.634793;-0.029428;-0.772122
391.69;173.24;47.04;-0.634793;-0.029428;-0.772122
391.08;171.14;47.62;-0.634793;-0.029428;-0.772122
392.09;176.11;46.40;-0.634540;-0.085670;-0.768127
391.86;176.64;46.54;-0.634540;-0.085670;-0.768127
391.10;175.47;47.29;-0.634540;-0.085670;-0.768127
392.92;176.36;45.69;-0.634540;-0.085670;-0.768127
392.39;176.23;46.14;-0.634540;-0.085670;-0.768127
390.77;176.31;47.47;-0.634540;-0.085670;-0.768127
393.89;176.27;44.90;-0.634540;-0.085670;-0.768127
391.47;175.08;47.03;-0.634540;-0.085670;-0.768127
391.09;174.65;47.39;-0.634540;-0.085670;-0.768127
391.48;175.88;46.94;-0.634540;-0.085670;-0.768127
393.21;176.44;45.44;-0.634540;-0.085670;-0.768127
392.33;175.83;46.23;-0.634540;-0.085670;-0.768127
391.84;174.88;46.74;-0.634540;-0.085670;-0.768127
392.18;175.07;46.44;-0.634540;-0.085670;-0.768127
393.10;175.82;45.60;-0.634540;-0.085670;-0.768127
391.79;174.45;46.83;-0.634540;-0.085670;-0.768127
391.89;175.41;46.64;-0.634540;-0.085670;-0.768127
390.79;174.07;47.70;-0.634540;-0.085670;-0.768127
390.99;175.05;47.42;-0.634540;-0.085670;-0.768127
392.68;175.28;46.01;-0.634540;-0.085670;-0.768127
391.49;176.68;46.83;-0.634540;-0.085670;-0.768127
391.51;174.65;47.04;-0.634540;-0.085670;-0.768127
392.23;176.59;46.24;-0.634540;-0.085670;-0.768127
390.88;175.78;47.44;-0.634540;-0.085670;-0.768127
391.46;176.28;46.90;-0.634540;-0.085670;-0.768127
390.78;175.38;47.57;-0.634540;-0.085670;-0.768127
391.07;176.15;47.24;-0.634540;-0.085670;-0.768127
391.09;174.20;47.44;-0.634540;-0.085670;-0.768127
391.78;176.24;46.64;-0.634540;-0.085670;-0.768127
392.98;175.45;45.74;-0.634540;-0.085670;-0.768127
391.04;176.59;47.22;-0.634540;-0.085670;-0.768127
392.70;176.08;45.90;-0.634540;-0.085670;-0.768127
392.63;175.68;46.00;-0.634540;-0.085670;-0.768127
391.48;175.48;46.98;-0.634540;-0.085670;-0.768127
391.89;175.81;46.60;-0.634540;-0.085670;-0.768127
393.48;176.20;45.24;-0.634540;-0.085670;-0.768127
390.77;173.64;47.76;-0.634540;-0.085670;-0.768127
392.38;175.42;46.24;-0.634540;-0.085670;-0.768127
390.80;174.51;47.64;-0.634540;-0.085670;-0.768127
391.45;178.19;46.59;-0.634370;-0.139471;-0.760344
391.10;178.64;46.81;-0.634370;-0.139471;-0.760344
393.09;179.49;44.98;-0.634370;-0.139471;-0.760344
391.08;178.25;46.89;-0.634370;-0.139471;-0.760344
390.79;179.28;46.94;-0.634370;-0.139471;-0.760344
391.08;177.42;47.04;-0.634370;-0.139471;-0.760344
393.89;179.45;44.32;-0.634370;-0.139471;-0.760344
391.09;179.57;46.64;-0.634370;-0.139471;-0.760344
392.26;179.46;45.68;-0.634370;-0.139471;-0.760344
392.69;179.44;45.32;-0.634370;-0.139471;-0.760344
391.10;177.84;46.96;-0.634370;-0.139471;-0.760344
391.89;178.16;46.23;-0.634370;-0.139471;-0.760344
391.49;177.79;46.63;-0.634370;-0.139471;-0.760344
391.43;178.59;46.54;-0.634370;-0.139471;-0.760344
391.28;179.85;46.43;-0.634370;-0.139471;-0.760344
392.40;178.27;45.79;-0.634370;-0.139471;-0.760344
392.63;178.49;45.55;-0.634370;-0.139471;-0.760344
393.17;179.09;44.99;-0.634370;-0.139471;-0.760344
391.84;178.59;46.19;-0.634370;-0.139471;-0.760344
390.77;177.40;47.31;-0.634370;-0.139471;-0.760344
392.29;179.06;45.73;-0.634370;-0.139471;-0.760344
390.94;177.03;47.24;-0.634370;-0.139471;-0.760344
390.78;178.42;47.11;-0.634370;-0.139471;-0.760344
391.87;179.86;45.93;-0.634370;-0.139471;-0.760344
391.89;179.46;45.99;-0.634370;-0.139471;-0.760344
390.79;177.82;47.22;-0.634370;-0.139471;-0.760344
392.29;178.66;45.81;-0.634370;-0.139471;-0.760344
390.80;179.80;46.84;-0.634370;-0.139471;-0.760344
390.77;178.87;47.03;-0.634370;-0.139471;-0.760344
391.08;179.09;46.74;-0.634370;-0.139471;-0.760344
391.69;179.08;46.23;-0.634370;-0.139471;-0.760344
391.58;179.56;46.23;-0.634370;-0.139471;-0.760344
392.67;178.90;45.44;-0.634370;-0.139471;-0.760344
393.50;179.51;44.64;-0.634370;-0.139471;-0.760344
392.50;179.81;45.42;-0.634370;-0.139471;-0.760344
391.37;179.24;46.47;-0.634370;-0.139471;-0.760344
393.99;182.70;43.40;-0.633979;-0.195901;-0.748126
391.90;182.59;45.21;-0.633979;-0.195901;-0.748126
391.07;181.79;46.12;-0.633979;-0.195901;-0.748126
392.55;181.89;44.84;-0.633979;-0.195901;-0.748126
391.86;182.20;45.34;-0.633979;-0.195901;-0.748126
391.08;183.30;45.72;-0.633979;-0.195901;-0.748126
393.10;182.65;44.17;-0.633979;-0.195901;-0.748126
390.79;180.63;46.66;-0.633979;-0.195901;-0.748126
393.08;182.26;44.29;-0.633979;-0.195901;-0.748126
391.08;182.23;45.99;-0.633979;-0.195901;-0.748126
391.45;182.50;45.61;-0.633979;-0.195901;-0.748126
392.23;182.57;44.92;-0.633979;-0.195901;-0.748126
392.68;182.23;44.63;-0.633979;-0.195901;-0.748126
393.50;182.67;43.83;-0.633979;-0.195901;-0.748126
391.10;182.78;45.84;-0.633979;-0.195901;-0.748126
392.29;181.37;45.19;-0.633979;-0.195901;-0.748126
390.77;182.29;46.24;-0.633979;-0.195901;-0.748126
390.78;182.69;46.13;-0.633979;-0.195901;-0.748126
391.79;181.32;45.63;-0.633979;-0.195901;-0.748126
391.49;181.69;45.79;-0.633979;-0.195901;-0.748126
391.49;183.06;45.43;-0.633979;-0.195901;-0.748126
390.77;180.23;46.78;-0.633979;-0.195901;-0.748126
391.87;182.99;45.13;-0.633979;-0.195901;-0.748126
391.65;180.97;45.84;-0.633979;-0.195901;-0.748126
391.89;181.74;45.44;-0.633979;-0.195901;-0.748126
390.77;181.40;46.47;-0.633979;-0.195901;-0.748126
391.10;180.62;46.40;-0.633979;-0.195901;-0.748126
391.44;182.09;45.73;-0.633979;-0.195901;-0.748126
392.29;182.18;44.98;-0.633979;-0.195901;-0.748126
392.30;183.00;44.76;-0.633979;-0.195901;-0.748126
392.25;181.79;45.12;-0.633979;-0.195901;-0.748126
391.09;181.35;46.22;-0.633979;-0.195901;-0.748126
390.85;183.09;45.97;-0.633979;-0.195901;-0.748126
390.94;181.01;46.44;-0.633979;-0.195901;-0.748126
391.25;180.95;46.19;-0.633979;-0.195901;-0.748126
392.67;182.65;44.53;-0.633979;-0.195901;-0.748126
391.42;181.30;45.95;-0.633979;-0.195901;-0.748126
393.29;185.86;42.93;-0.635565;-0.250757;-0.730190
391.05;186.28;44.73;-0.635565;-0.250757;-0.730190
391.49;185.51;44.61;-0.635565;-0.250757;-0.730190
392.28;184.66;44.22;-0.635565;-0.250757;-0.730190
393.09;185.38;43.27;-0.635565;-0.250757;-0.730190
390.78;186.09;45.04;-0.635565;-0.250757;-0.730190
391.36;186.29;44.46;-0.635565;-0.250757;-0.730190
392.24;185.09;44.10;-0.635565;-0.250757;-0.730190
391.89;184.51;44.61;-0.635565;-0.250757;-0.730190
391.68;186.31;44.18;-0.635565;-0.250757;-0.730190
392.39;186.29;43.57;-0.635565;-0.250757;-0.730190
391.49;184.29;45.03;-0.635565;-0.250757;-0.730190
391.50;185.06;44.76;-0.635565;-0.250757;-0.730190
391.44;184.68;44.94;-0.635565;-0.250757;-0.730190
391.09;185.30;45.04;-0.635565;-0.250757;-0.730190
391.89;185.04;44.43;-0.635565;-0.250757;-0.730190
391.84;185.43;44.34;-0.635565;-0.250757;-0.730190
391.44;185.90;44.53;-0.635565;-0.250757;-0.730190
390.99;186.71;44.64;-0.635565;-0.250757;-0.730190
391.09;184.69;45.24;-0.635565;-0.250757;-0.730190
391.09;185.88;44.83;-0.635565;-0.250757;-0.730190
392.10;186.25;43.84;-0.635565;-0.250757;-0.730190
391.09;184.13;45.43;-0.635565;-0.250757;-0.730190
392.99;185.78;43.22;-0.635565;-0.250757;-0.730190
392.70;185.33;43.63;-0.635565;-0.250757;-0.730190
393.58;185.51;42.81;-0.635565;-0.250757;-0.730190
391.79;185.91;44.22;-0.635565;-0.250757;-0.730190
