//X;Y;Z;C2C absolute distances;Nx;Ny;Nz
404.43;186.14;28.44;0.18;0.902236;0.104265;0.418448
400.31;182.83;36.45;0.09;0.952846;0.142594;0.267863
404.68;186.17;28.24;0.14;0.946587;0.074217;0.313793
403.62;185.26;30.23;0.21;0.280031;0.288736;0.915540
406.77;187.97;22.74;0.14;0.908864;0.151242;0.388705
406.82;188.06;22.37;0.13;0.938255;0.160726;0.306341
402.61;184.13;32.74;0.13;0.336312;0.885271;0.321231
402.53;184.08;33.03;0.19;0.498092;0.808015;0.314667
400.17;182.44;36.85;0.20;0.935812;0.103382;0.337000
406.43;187.71;23.62;0.15;0.975605;0.054673;0.212616
404.44;185.98;28.70;0.22;0.897725;0.107839;0.427155
400.29;183.58;35.95;0.24;0.927547;0.177675;0.328768
405.02;187.34;26.55;0.25;0.394460;0.403965;0.825356
399.81;183.51;36.93;0.14;0.820839;0.289248;0.492503
404.00;186.71;29.21;0.23;0.530617;0.405766;0.744178
391.08;178.77;46.84;0.13;0.277461;0.271710;0.921515
404.85;188.39;26.27;0.13;0.498727;0.394758;0.771646
404.94;188.58;26.04;0.19;0.390606;0.422492;0.817880
390.95;179.10;46.81;0.15;0.360738;0.300363;0.882978
406.28;189.90;22.39;0.19;0.667499;0.280126;0.689909
390.94;179.45;46.62;0.19;0.389457;0.289441;0.874384
391.64;179.82;46.17;0.14;0.227696;0.377535;0.897564
399.46;184.74;36.76;0.16;0.852777;0.231749;0.468043
391.59;180.14;46.12;0.15;0.287667;0.273212;0.917934
404.78;189.22;25.65;0.20;0.394626;0.462276;0.794085
390.96;180.04;46.47;0.23;0.402436;0.266783;0.875712
390.97;180.43;46.62;0.09;0.475127;0.245966;0.844840
404.63;190.39;25.46;0.11;0.530932;0.371814;0.761489
391.32;181.95;45.60;0.20;0.250635;0.442029;0.861274
391.16;182.21;45.69;0.24;0.339124;0.446382;0.828093
391.82;183.14;45.19;0.08;0.213938;0.505259;0.836029
393.02;184.59;43.44;0.18;0.302858;0.521676;0.797578
387.82;186.76;46.92;0.16;0.242608;0.366118;0.898387
388.88;187.81;45.83;0.24;0.599624;0.250237;0.760153
388.39;187.80;46.09;0.21;0.339930;0.453767;0.823737
395.07;194.70;36.29;0.22;0.958429;-0.008568;0.285203
395.02;194.51;36.65;0.19;0.924241;-0.054367;0.377918
390.07;190.40;43.80;0.13;0.536927;0.346665;0.769112
404.85;189.77;25.44;0.24;0.351679;0.436839;0.827945
406.64;187.58;23.06;0.17;0.897461;0.104681;0.428492
404.25;184.44;29.72;0.17;0.863546;0.119258;0.489965
405.17;184.41;28.12;0.15;0.538988;0.351232;0.765590
395.26;176.67;43.25;0.21;0.466213;0.238422;0.851939
396.19;176.50;42.77;0.19;0.174569;0.263883;0.948626
396.01;176.12;42.75;0.13;0.210639;0.257447;0.943055
396.26;176.25;42.58;0.12;0.465557;0.245753;0.850213
395.61;175.56;43.28;0.07;0.170603;0.444735;0.879264
408.51;184.69;21.13;0.10;0.925754;0.157309;0.343851
395.07;169.55;44.18;0.07;0.598995;-0.135257;0.789247
408.61;178.55;23.71;0.19;0.610852;0.229655;0.757706
395.72;168.45;43.34;0.21;0.685729;0.445474;0.575612
395.86;168.24;43.18;0.23;0.725658;0.421510;0.543830
408.83;176.68;24.23;0.17;0.281802;0.305163;0.909650
396.92;168.51;42.38;0.16;0.359475;0.196208;0.912294
396.48;168.05;42.69;0.24;0.566827;0.496184;0.657654
396.69;168.09;42.44;0.19;0.549082;0.373115;0.747860
408.76;176.38;24.39;0.14;0.452062;0.210366;0.866825
395.28;167.84;43.79;0.23;0.202425;-0.213149;0.955820
396.66;168.65;42.57;0.18;0.524453;0.412658;0.744757
395.48;168.65;43.51;0.25;0.696602;0.358955;0.621206
395.89;169.06;43.15;0.25;0.715033;0.452909;0.532542
405.37;175.58;30.82;0.23;0.460432;0.142893;0.876119
408.86;178.74;23.30;0.17;0.371934;0.350327;0.859614
395.27;169.66;43.97;0.17;0.819844;-0.383655;0.425046
408.58;179.06;23.50;0.18;0.572459;0.269671;0.774318
408.06;180.89;23.71;0.24;0.903788;0.110014;0.413598
405.55;179.13;29.99;0.03;0.536976;0.307526;0.785547
408.17;181.35;23.38;0.18;0.922257;0.079435;0.378327
405.11;181.47;29.52;0.24;0.410792;0.327084;0.851038
407.77;183.63;23.38;0.06;0.635986;0.240261;0.733346
396.50;176.52;42.40;0.17;0.511436;0.129680;0.849480
396.73;176.66;42.19;0.17;0.518770;0.208421;0.829119
399.27;190.80;33.50;0.25;0.971272;0.230200;0.060320
388.56;188.02;45.73;0.23;0.461485;0.406430;0.788572
391.20;191.14;42.50;0.15;0.752965;0.101276;0.650221
389.74;190.66;43.62;0.25;0.217772;0.569915;0.792321
391.29;192.50;41.75;0.18;0.550405;0.380547;0.743128
389.76;190.38;44.10;0.18;0.357026;0.478703;0.802107
388.80;188.92;45.28;0.20;0.255306;0.556034;0.790978
389.06;188.16;45.60;0.15;0.560463;0.301788;0.771236
389.75;188.72;44.55;0.23;0.865246;0.062699;0.497412
392.18;183.83;44.42;0.14;0.334214;0.516513;0.788362
391.24;179.30;46.62;0.23;0.309849;0.306884;0.899897
395.80;178.95;42.56;0.15;0.744925;-0.058848;0.664548
399.78;184.06;36.65;0.20;0.858275;0.244570;0.451164
395.61;177.83;42.86;0.11;0.585640;0.091100;0.805436
404.45;185.85;28.97;0.08;0.921844;0.093678;0.376069
393.77;192.51;39.30;0.13;0.773771;0.058641;0.630745
391.75;191.47;41.71;0.11;0.831679;0.037488;0.553990
389.85;190.06;44.20;0.12;0.514619;0.381500;0.767870
