//X;Y;Z;C2C absolute distances;Nx;Ny;Nz
394.16;173.78;44.60;0.29;-0.014922;0.516830;0.855958
390.90;183.70;44.80;0.70;0.420852;0.436977;0.794943
390.99;182.48;45.40;0.53;0.360427;0.442992;0.820884
390.10;181.54;46.14;0.86;0.157883;0.500210;0.851389
390.39;178.92;47.28;0.46;0.484924;0.257087;0.835916
387.91;183.67;46.64;1.06;0.647400;0.126503;0.751579
386.62;187.18;46.60;0.91;0.619308;0.555184;0.555184
386.24;187.69;46.44;1.20;0.490830;0.431733;0.756764
389.39;179.21;47.36;1.46;0.121034;0.393708;0.911233
386.41;186.58;47.05;0.97;0.251825;0.423730;0.870079
386.50;148.39;44.96;0.85;0.677187;-0.280160;0.680389
389.27;178.63;47.63;1.63;0.216573;0.364831;0.905536
387.61;182.41;47.31;1.84;0.669135;0.142849;0.729282
385.69;187.13;47.02;1.59;0.294281;0.432948;0.852030
389.55;178.94;47.44;1.29;0.124686;0.352134;0.927607
387.72;182.80;46.98;1.55;0.587694;0.122252;0.799794
387.32;185.25;47.34;0.49;0.391125;0.242408;0.887840
386.04;187.29;46.84;1.27;0.312722;0.476154;0.821877
388.35;182.24;46.84;1.81;0.570530;0.224192;0.790084
389.70;180.22;46.90;1.20;0.006499;0.412031;0.911147
387.05;187.13;46.08;1.08;-0.067535;0.639429;0.765878
385.64;190.46;45.83;1.63;0.521173;0.305734;0.796809
390.52;180.50;46.63;0.37;0.427471;0.315551;0.847170
389.65;181.68;46.22;1.25;0.190180;0.446701;0.874237
387.14;187.48;45.74;1.18;-0.136733;0.680660;0.719726
390.76;180.69;46.36;0.26;0.488693;0.339061;0.803876
389.52;183.13;46.01;0.88;0.496481;0.318826;0.807376
394.22;165.30;44.38;0.34;0.662585;0.582068;0.471358
385.46;192.55;44.68;1.83;0.440979;0.473766;0.762288
390.02;183.08;45.35;1.02;0.359628;0.362715;0.859712
389.72;183.72;45.28;1.07;0.482519;0.363893;0.796717
387.46;189.01;44.85;1.17;0.129487;0.513583;0.848213
389.77;184.29;44.93;1.15;0.471045;0.428667;0.770948
388.50;188.94;45.18;0.34;0.142440;0.619239;0.772175
385.50;193.70;43.95;1.83;0.534251;0.438317;0.722810
393.62;173.21;44.51;0.75;0.108895;0.384578;0.916647
391.30;182.80;45.29;0.32;0.310707;0.493662;0.812255
387.57;190.25;44.20;1.20;0.600702;0.325448;0.730233
391.23;183.29;44.79;0.61;0.358070;0.401852;0.842794
387.73;190.62;43.87;1.20;0.556541;0.395653;0.730562
386.82;192.69;43.68;1.09;0.692190;0.233869;0.682772
389.85;187.39;44.20;0.79;0.873086;-0.020242;0.487147
386.73;194.74;43.02;1.20;0.396014;0.415099;0.819064
392.32;183.94;44.16;0.33;0.284962;0.521119;0.804507
390.79;186.25;43.49;1.09;0.378976;0.478961;0.791817
387.47;193.29;42.63;1.26;0.664590;0.347808;0.661324
387.19;194.12;42.63;1.10;0.734181;0.300420;0.608872
392.10;185.09;43.67;0.43;0.411020;0.469506;0.781426
390.79;188.17;42.77;1.02;0.755099;0.082930;0.650345
388.56;193.50;41.71;1.19;0.484933;0.442193;0.754523
388.04;194.54;41.55;1.17;0.541015;0.435128;0.719699
391.81;187.61;42.16;0.98;0.408183;0.424190;0.808362
397.32;167.63;40.39;1.10;0.736478;-0.186041;0.650376
393.32;186.07;42.36;0.34;0.342451;0.519304;0.782975
391.61;190.97;41.58;0.39;0.819750;-0.012358;0.572589
393.74;186.99;41.58;0.37;0.364572;0.577103;0.730780
397.51;173.15;40.04;1.15;0.781084;0.043786;0.622889
390.33;195.27;39.54;0.93;0.211734;0.604292;0.768115
399.54;161.82;36.89;1.19;0.787338;-0.148470;0.598377
398.19;173.01;39.10;1.29;0.763446;0.035279;0.644907
393.73;189.84;39.41;0.92;0.597903;0.412404;0.687340
399.95;151.85;32.53;1.15;0.788890;-0.296826;0.538096
400.78;152.44;31.77;1.08;0.829904;-0.221613;0.512003
401.18;165.18;35.24;1.28;0.818485;-0.009597;0.574448
400.89;168.56;36.03;1.20;0.801610;0.037904;0.596645
395.02;193.19;36.53;0.63;0.871910;0.171451;0.458669
400.65;176.72;35.68;1.23;0.787135;0.097844;0.608971
400.50;181.08;36.01;0.52;0.984403;-0.038535;0.171657
400.80;179.32;34.79;1.28;0.832662;0.194943;0.518336
400.63;181.23;35.24;0.82;0.996929;-0.050875;0.059534
400.55;182.72;35.64;0.40;0.960000;0.104657;0.259704
400.66;183.04;34.89;0.65;0.991672;0.016657;0.127707
400.77;184.03;34.34;0.61;0.971174;-0.003557;0.238347
400.50;185.64;34.60;0.28;0.863596;0.240476;0.443141
399.65;189.02;33.87;0.39;0.942656;0.236009;0.236009
396.76;195.11;33.06;0.72;0.372818;0.622458;0.688152
397.29;195.23;32.59;0.51;0.152003;0.624567;0.766036
399.44;191.62;32.47;0.40;0.970939;0.151829;0.185002
402.40;183.04;31.51;1.10;0.720041;0.241064;0.650715
402.17;184.68;30.75;1.31;0.682323;0.262432;0.682323
401.93;185.56;30.80;1.25;0.645605;0.289962;0.706481
401.34;187.03;30.70;1.36;0.717088;0.372492;0.589096
401.13;187.65;30.70;1.32;0.650248;0.352149;0.673178
399.53;192.63;30.75;0.86;0.761563;0.544897;0.350869
402.82;184.95;30.39;0.87;0.381348;0.317024;0.868371
402.00;187.78;29.41;1.24;0.802605;0.213312;0.557066
401.29;189.64;29.32;1.26;0.758866;0.362371;0.541119
401.15;191.24;29.71;0.62;0.762206;0.393344;0.514122
403.29;187.12;29.38;0.41;0.079254;0.457448;0.885697
401.04;192.50;28.91;0.58;0.732301;0.413051;0.541409
399.95;194.55;28.50;0.86;0.695895;0.552377;0.458923
402.70;188.71;28.22;0.95;0.203170;0.548407;0.811154
399.96;196.31;26.85;1.86;0.433513;0.743400;0.509336
407.28;179.09;25.21;0.65;0.865401;0.198104;0.460256
407.86;178.79;24.60;0.39;0.805932;0.179936;0.564001
406.59;184.84;24.20;0.50;0.909497;0.187628;0.370960
407.50;186.04;22.19;0.25;0.508544;0.381814;0.771752
407.86;163.06;25.13;0.48;0.846977;-0.054419;0.528837
407.99;163.77;25.10;0.42;0.783266;-0.151842;0.602859
407.74;160.50;24.58;0.42;0.749480;-0.195450;0.632518
407.11;156.01;23.94;0.37;0.908737;0.069276;0.411580
407.87;159.12;24.00;0.34;0.673792;-0.179576;0.716768
409.45;171.00;23.01;0.29;0.844099;0.004052;0.536172
408.88;162.70;23.24;0.25;0.904023;-0.072267;0.421332
409.33;165.89;23.00;0.31;0.806698;-0.081964;0.585252
409.21;162.79;22.59;0.29;0.860780;-0.104207;0.498196
409.43;163.86;22.34;0.27;0.765876;-0.155592;0.623879
408.98;161.56;22.59;0.35;0.918451;-0.096895;0.383484
409.03;163.23;23.01;0.30;0.882415;-0.091188;0.461550
408.89;163.64;23.34;0.32;0.916459;-0.085790;0.390823
409.02;164.77;23.37;0.31;0.953885;-0.028754;0.298792
409.09;165.09;23.41;0.27;0.899016;-0.116409;0.422159
409.11;166.17;23.35;0.30;0.875738;-0.053617;0.479800
409.27;169.05;23.30;0.28;0.844515;-0.009489;0.535447
407.66;156.55;23.20;0.27;0.795444;-0.187074;0.576431
407.77;157.14;23.26;0.33;0.779368;-0.194459;0.595627
408.97;165.75;23.72;0.36;0.948730;-0.126764;0.289556
408.92;166.30;23.64;0.42;0.921175;-0.051692;0.385701
409.00;166.63;23.69;0.35;0.910868;-0.109526;0.397898
409.06;166.95;23.72;0.27;0.917201;-0.049255;0.395368
407.46;156.33;23.52;0.29;0.778085;-0.168358;0.605177
407.68;157.66;23.62;0.35;0.779518;-0.262989;0.568497
407.86;158.45;23.72;0.32;0.779259;-0.238931;0.579369
408.23;160.36;23.91;0.26;0.664509;-0.286619;0.690128
407.05;155.39;23.69;0.38;0.847326;-0.196460;0.493399
407.63;158.43;23.98;0.40;0.709771;-0.219951;0.669213
408.05;160.61;24.20;0.33;0.625405;-0.233547;0.744530
408.39;162.32;24.38;0.27;0.584707;-0.160832;0.795142
407.12;156.27;24.14;0.35;0.982897;-0.097927;0.155958
407.21;156.80;24.18;0.35;0.066099;-0.131039;0.989171
407.74;160.26;24.40;0.48;0.717444;-0.185890;0.671356
408.25;163.43;24.63;0.33;0.611864;-0.178524;0.770552
407.12;157.43;24.51;0.46;0.922520;-0.149334;0.355889
407.17;157.83;24.53;0.49;0.859588;-0.195158;0.472252
407.20;158.17;24.54;0.55;0.831619;-0.178311;0.525943
408.09;164.00;24.89;0.44;0.732901;-0.114007;0.670715
408.21;164.93;24.93;0.40;0.621733;-0.158837;0.766955
408.67;172.57;24.78;0.30;0.501232;0.161163;0.850172
407.70;183.84;23.11;0.27;0.636425;0.293365;0.713373
407.60;162.17;25.04;0.60;0.704363;-0.182613;0.685948
407.63;162.51;25.04;0.62;0.694757;-0.254797;0.672601
408.03;165.09;25.21;0.46;0.626681;-0.148780;0.764941
408.08;165.49;25.22;0.46;0.657064;-0.110741;0.745657
407.99;179.21;24.13;0.41;0.843448;0.168095;0.510234
407.51;183.33;23.41;0.35;0.664814;0.226819;0.711742
407.50;162.72;25.36;0.64;0.646684;-0.333930;0.685778
407.65;163.64;25.43;0.59;0.694934;-0.262389;0.669491
407.69;163.98;25.44;0.58;0.765333;-0.091840;0.637049
407.77;164.37;25.48;0.53;0.755431;0.020945;0.654893
408.31;171.19;25.45;0.31;0.672563;0.110862;0.731689
408.01;176.37;24.80;0.50;0.764354;0.171714;0.621512
406.58;156.32;25.50;0.26;0.514253;-0.221266;0.828604
407.57;164.45;25.76;0.59;0.751758;0.044054;0.657966
407.66;164.98;25.80;0.55;0.816855;-0.109205;0.566411
407.88;168.13;25.75;0.54;0.696072;-0.079925;0.713510
408.03;170.69;25.69;0.48;0.685679;0.055828;0.725760
407.93;173.29;25.41;0.58;0.776103;0.043824;0.629082
407.82;175.98;25.11;0.58;0.746075;0.146201;0.649613
406.47;157.50;26.25;0.35;0.511654;-0.224517;0.829338
406.46;157.98;26.20;0.44;0.331893;-0.255865;0.907954
406.75;158.76;26.40;0.27;0.488069;-0.237150;0.839969
403.91;150.15;26.04;0.56;0.681534;0.473892;0.557618
406.54;161.31;27.47;0.40;0.652394;-0.172647;0.737953
404.02;151.13;26.57;0.56;0.894754;-0.168577;0.413518
406.46;162.43;27.82;0.45;0.532432;-0.249917;0.808738
406.58;163.23;27.86;0.44;0.547994;-0.230003;0.804239
406.72;163.95;27.92;0.38;0.532679;-0.152830;0.832404
404.41;153.04;27.27;0.53;0.466256;-0.420768;0.778177
406.45;163.94;28.19;0.47;0.643458;-0.104544;0.758309
406.61;164.80;28.26;0.38;0.526815;-0.212253;0.823052
406.63;165.14;28.25;0.40;0.508030;-0.187327;0.840722
406.72;165.67;28.29;0.39;0.605973;-0.164716;0.778245
406.17;163.40;28.49;0.53;0.650345;0.755099;0.082930
406.39;165.20;28.53;0.49;0.651880;-0.165629;0.740013
406.45;165.53;28.57;0.46;0.658287;-0.165712;0.734301
401.78;146.64;27.53;0.35;0.634489;-0.308365;0.708755
401.53;146.43;27.82;0.33;0.669230;-0.287271;0.685279
403.59;153.89;29.00;0.61;0.979681;-0.048924;0.194504
402.94;151.54;29.12;0.42;0.792017;-0.299982;0.531715
404.68;159.27;30.47;0.27;0.570300;-0.298728;0.765192
402.59;151.85;29.72;0.53;0.576407;-0.360867;0.733164
403.32;155.14;30.08;0.65;0.911879;-0.174978;0.371295
403.63;156.68;30.22;0.70;0.814389;-0.147394;0.561289
402.40;192.07;26.15;0.96;0.714099;0.372645;0.592620
403.38;155.96;30.51;0.58;0.925486;-0.175547;0.335647
403.38;156.30;30.49;0.67;0.908342;-0.097864;0.406617
403.48;156.71;30.54;0.66;0.845571;-0.069170;0.529364
404.44;160.27;31.08;0.29;0.496037;-0.339729;0.799082
402.82;190.24;27.11;0.84;0.184478;0.599172;0.779077
400.06;145.72;28.91;0.70;0.795696;-0.247585;0.552783
401.25;149.73;29.61;0.91;0.786627;-0.231178;0.572516
402.63;153.53;30.49;0.59;0.552835;-0.355047;0.753866
403.17;155.74;30.78;0.60;0.799967;-0.261437;0.540095
403.27;156.07;30.83;0.55;0.821678;-0.137192;0.553194
403.31;156.61;30.83;0.65;0.932700;-0.075840;0.352590
403.82;158.81;31.09;0.54;0.616317;-0.171960;0.768494
403.90;159.48;31.10;0.58;0.703149;-0.123909;0.700163
404.39;161.32;31.37;0.35;0.844477;-0.042986;0.533864
404.59;162.11;31.48;0.27;0.453182;-0.149130;0.878855
399.66;144.61;29.10;0.56;0.872600;-0.346901;0.343844
402.78;155.06;30.94;0.63;0.656222;-0.279413;0.700928
403.23;157.62;31.11;0.77;0.795715;-0.197020;0.572731
403.62;158.87;31.34;0.58;0.622107;-0.250418;0.741804
404.31;161.91;31.69;0.37;0.572590;-0.141289;0.807575
404.31;162.26;31.67;0.41;0.554986;-0.172963;0.813679
399.86;145.96;29.57;0.62;0.864926;-0.255994;0.431706
400.21;147.61;29.73;0.91;0.731869;-0.282224;0.620255
403.02;156.80;31.41;0.62;0.741736;-0.223302;0.632427
403.12;157.13;31.47;0.60;0.844189;-0.123504;0.521624
403.18;158.28;31.42;0.79;0.707106;-0.172577;0.685725
403.35;158.88;31.52;0.71;0.685948;-0.182613;0.704363
403.40;159.49;31.51;0.80;0.699161;-0.149497;0.699161
403.43;159.82;31.51;0.83;0.705184;-0.210154;0.677164
404.24;163.13;31.94;0.42;0.504284;-0.171070;0.846424
404.74;166.87;32.05;0.26;0.328175;0.006239;0.944596
404.70;169.89;31.76;0.55;0.472185;0.050640;0.880044
399.83;146.72;29.88;0.79;0.789415;-0.364964;0.493585
400.07;147.40;30.03;0.80;0.843089;-0.196871;0.500443
400.57;149.44;30.29;1.01;0.482574;-0.321188;0.814838
402.99;158.36;31.65;0.84;0.739574;-0.120534;0.662194
403.38;159.82;31.87;0.68;0.753149;-0.123297;0.646193
403.47;160.49;31.89;0.71;0.677093;-0.189709;0.711024
403.53;161.10;31.89;0.77;0.610025;-0.208490;0.764462
403.81;161.81;32.07;0.53;0.430028;-0.259840;0.864615
403.95;163.09;32.08;0.59;0.543818;-0.159421;0.823922
404.11;164.37;32.11;0.56;0.511631;-0.068685;0.856456
404.16;164.97;32.11;0.60;0.511295;0.009443;0.859353
404.42;166.84;32.18;0.48;0.369134;-0.059538;0.927467
404.41;168.69;32.01;0.62;0.508374;0.095409;0.855834
404.53;170.79;31.93;0.58;0.615119;0.023712;0.788078
404.44;172.32;31.73;0.73;0.592509;0.076036;0.801967
404.06;177.92;30.92;0.98;0.700929;0.095514;0.706807
401.53;192.29;27.48;0.97;0.521363;0.481387;0.704590
400.37;149.40;30.54;1.05;0.731160;-0.314738;0.605265
402.46;156.65;31.75;0.87;0.607798;-0.219180;0.763245
403.09;159.79;32.03;0.84;0.721454;-0.149736;0.676080
404.20;170.03;32.13;0.77;0.616887;-0.020888;0.786775
404.29;170.36;32.17;0.68;0.588716;0.009606;0.808283
401.84;155.01;31.72;1.01;0.714808;-0.216467;0.664974
402.05;155.61;31.85;0.93;0.657743;-0.247639;0.711372
402.20;156.55;31.90;1.00;0.658802;-0.223773;0.718266
402.73;159.17;32.14;0.95;0.729832;-0.136375;0.669886
402.99;160.43;32.26;0.90;0.626446;-0.254050;0.736902
403.01;160.77;32.25;0.96;0.648032;-0.169251;0.742569
403.11;161.51;32.28;0.95;0.693991;-0.089123;0.714446
403.88;167.36;32.45;0.77;0.542254;0.060563;0.838029
400.25;150.27;31.12;1.14;0.847563;-0.334360;0.412118
401.15;153.58;31.62;1.20;0.676593;-0.305193;0.670134
401.69;155.25;31.95;1.06;0.630659;-0.233172;0.740203
402.17;156.78;32.24;0.88;0.675463;-0.179205;0.715287
402.51;159.01;32.35;0.99;0.678723;-0.092353;0.728564
403.03;162.23;32.53;0.98;0.631970;-0.094868;0.769164
403.13;162.70;32.58;0.94;0.640219;-0.188842;0.744619
403.16;163.04;32.57;0.95;0.569888;-0.183884;0.800883
403.58;166.33;32.66;0.87;0.590152;-0.067160;0.804493
403.52;180.97;31.36;0.69;0.494209;0.220493;0.840916
401.29;154.70;32.00;1.20;0.679135;-0.262429;0.685497
401.91;156.91;32.36;1.06;0.657467;-0.159432;0.736423
402.22;158.18;32.52;1.00;0.709775;-0.209671;0.672501
402.41;159.53;32.57;1.05;0.725628;-0.179489;0.664264
402.88;162.07;32.76;0.96;0.675631;-0.110880;0.728854
403.03;163.70;32.75;1.03;0.603258;-0.128952;0.787052
403.21;165.38;32.78;1.06;0.580458;-0.091194;0.809167
403.49;167.95;32.79;0.94;0.655660;-0.004141;0.755045
403.63;170.60;32.69;0.92;0.767263;0.046802;0.639622
403.49;174.14;32.27;1.12;0.755431;0.020945;0.654893
399.76;149.33;31.48;1.03;0.801715;-0.305189;0.513920
401.86;157.02;32.66;0.97;0.683659;-0.255381;0.683659
402.06;158.57;32.70;1.10;0.626962;-0.198718;0.753279
402.19;158.97;32.78;1.03;0.672725;-0.227378;0.704088
402.62;161.52;32.93;1.02;0.717076;-0.133235;0.684142
402.69;161.93;32.96;1.00;0.718209;-0.098405;0.688834
402.72;162.68;32.92;1.08;0.731462;-0.179415;0.657856
403.00;164.97;32.98;1.07;0.679060;-0.041112;0.732931
403.07;165.78;32.97;1.07;0.644937;-0.055771;0.762198
403.20;167.27;32.95;1.09;0.618217;-0.209171;0.757664
403.42;169.37;32.96;0.93;0.702918;0.006932;0.711237
403.51;171.27;32.88;0.89;0.742335;0.012535;0.669912
399.88;150.48;31.82;1.14;0.782850;-0.363178;0.505221
400.15;151.22;32.00;1.06;0.790203;-0.289794;0.539999
400.96;154.26;32.45;1.09;0.812617;-0.297069;0.501402
401.06;154.59;32.51;1.08;0.832514;-0.244676;0.497046
401.55;156.82;32.74;1.12;0.796802;-0.230531;0.558535
402.39;161.39;33.09;1.09;0.746638;-0.155991;0.646683
402.61;162.87;33.15;1.07;0.775087;-0.155017;0.612544
402.64;163.35;33.13;1.12;0.756020;-0.142787;0.638784
403.08;167.47;33.17;1.06;0.790408;-0.113336;0.602005
403.10;167.81;33.16;1.08;0.769703;-0.035178;0.637432
403.12;169.39;33.04;1.13;0.747581;-0.012529;0.664052
403.22;169.99;33.07;1.06;0.763275;-0.067559;0.642531
403.45;171.46;33.15;0.79;0.802272;-0.023637;0.596490
400.78;192.66;29.00;0.70;0.716539;0.431909;0.547747
400.16;151.74;32.28;1.08;0.786358;-0.283215;0.549027
400.35;152.35;32.38;1.07;0.788851;-0.289298;0.542236
400.64;153.57;32.53;1.10;0.794906;-0.326564;0.511352
401.95;159.97;33.14;1.21;0.677246;-0.153024;0.719668
402.68;164.82;33.36;1.11;0.779928;0.001376;0.625868
401.65;158.47;33.30;1.10;0.845424;-0.249194;0.472398
401.90;159.74;33.41;1.07;0.715467;-0.117509;0.688693
401.43;186.09;30.74;1.55;0.659164;0.416751;0.625957
401.12;187.52;30.34;1.56;0.657756;0.329690;0.677245
401.34;157.65;33.37;1.12;0.816040;-0.212813;0.537392
402.67;168.49;33.60;1.19;0.698755;-0.001384;0.715359
402.76;174.76;33.14;1.20;0.670073;0.120346;0.732475
399.56;194.88;28.62;0.96;0.673712;0.529225;0.515784
399.79;151.97;32.77;1.18;0.838250;-0.277351;0.469482
400.33;153.58;33.10;1.04;0.777168;-0.283326;0.561904
402.33;165.90;33.80;1.24;0.732422;-0.098341;0.673711
402.61;169.02;33.78;1.15;0.675050;0.032414;0.737059
402.32;179.21;32.65;1.29;0.631400;0.219821;0.743649
402.31;179.63;32.61;1.26;0.656401;0.308041;0.688657
401.01;157.43;33.60;1.20;0.798134;-0.170490;0.577855
401.16;157.82;33.70;1.11;0.800185;-0.275113;0.532933
401.91;180.89;32.37;1.50;0.716143;0.196437;0.669740
401.17;185.93;31.30;1.48;0.707280;0.293497;0.643128
400.94;190.17;30.73;0.64;0.716806;0.435381;0.544640
399.78;151.91;33.22;0.93;0.870277;-0.149647;0.469281
399.96;153.14;33.28;1.11;0.792488;-0.268347;0.547680
401.57;160.78;34.03;1.14;0.832957;-0.136623;0.536207
401.57;161.26;33.99;1.25;0.822808;-0.093665;0.560547
402.30;166.12;34.21;1.05;0.767250;-0.110449;0.631766
402.35;170.88;33.85;1.33;0.702480;0.032509;0.710961
402.29;174.56;33.48;1.41;0.662696;0.130146;0.737493
402.13;177.80;33.05;1.44;0.708526;0.130321;0.693547
401.98;179.72;32.76;1.44;0.729866;0.261232;0.631706
401.93;180.01;32.69;1.46;0.730422;0.240332;0.639315
401.56;182.70;32.14;1.56;0.718317;0.251016;0.648854
399.81;152.84;33.36;1.09;0.818541;-0.256279;0.514112
399.96;153.38;33.45;1.07;0.802042;-0.247621;0.543519
400.65;156.02;33.83;1.01;0.777011;-0.235127;0.583926
400.67;156.43;33.81;1.11;0.773572;-0.266260;0.575059
401.19;159.42;34.01;1.21;0.795444;-0.187074;0.576431
401.57;161.51;34.16;1.19;0.819952;-0.128072;0.557921
401.75;163.14;34.18;1.25;0.845444;-0.114171;0.521718
402.40;168.42;34.29;1.02;0.761489;-0.004146;0.648164
402.17;169.43;34.01;1.39;0.739740;0.026670;0.672364
402.42;171.53;34.05;1.14;0.711363;0.064932;0.699819
402.29;173.01;33.81;1.32;0.694805;0.098418;0.712432
399.84;153.09;33.55;1.04;0.803009;-0.240747;0.545176
400.03;153.98;33.64;1.09;0.781279;-0.321139;0.535232
400.70;157.03;33.97;1.14;0.814099;-0.170043;0.555273
400.74;157.44;33.97;1.19;0.816506;-0.121670;0.564371
401.32;160.69;34.19;1.23;0.822532;-0.166304;0.543860
401.75;163.67;34.32;1.25;0.816718;-0.049200;0.574936
402.10;168.52;34.21;1.32;0.816848;-0.004091;0.576839
401.87;179.14;33.09;1.44;0.749604;0.113845;0.652022
400.05;154.51;33.79;1.13;0.787783;-0.258418;0.559122
400.86;158.37;34.17;1.16;0.798436;-0.125447;0.588865
401.11;159.72;34.26;1.19;0.805939;-0.254097;0.534694
401.45;161.89;34.38;1.20;0.815573;-0.163115;0.555188
401.69;164.00;34.41;1.27;0.797161;-0.076125;0.598948
401.78;164.82;34.41;1.28;0.833302;0.023415;0.552321
402.05;167.81;34.40;1.24;0.831762;-0.034715;0.554045
402.08;168.23;34.39;1.23;0.838365;0.040319;0.543616
401.40;182.10;32.60;1.56;0.835847;0.217716;0.503944
402.09;170.70;34.32;1.28;0.818306;0.060983;0.571538
401.95;176.57;33.69;1.39;0.844519;0.105025;0.525127
399.91;154.20;33.95;1.08;0.769873;-0.287314;0.569865
400.96;159.49;34.42;1.17;0.774355;-0.235267;0.587388
401.80;166.37;34.56;1.29;0.821454;-0.109043;0.559752
401.94;167.17;34.62;1.19;0.807947;-0.094285;0.581664
401.99;174.31;34.05;1.36;0.853028;0.089717;0.514095
402.00;174.94;34.01;1.34;0.852635;0.116859;0.509272
399.72;153.57;33.94;1.05;0.761544;-0.315840;0.565947
399.76;153.92;33.95;1.11;0.755286;-0.320473;0.571699
400.11;155.62;34.11;1.19;0.761803;-0.218766;0.609752
400.53;157.52;34.31;1.18;0.785255;-0.187546;0.590085
400.71;158.26;34.41;1.13;0.784286;-0.184269;0.592402
400.75;158.67;34.41;1.20;0.799219;-0.134933;0.585698
401.14;160.71;34.58;1.14;0.811019;-0.115860;0.573433
401.56;163.90;34.67;1.18;0.810228;-0.078872;0.580783
401.59;164.38;34.66;1.22;0.805577;-0.058252;0.589620
401.98;171.25;34.42;1.32;0.825025;0.060851;0.561810
401.43;181.01;33.10;1.46;0.804279;0.187006;0.564060
399.96;154.51;34.14;1.02;0.779116;-0.198237;0.594710
401.05;159.74;34.66;1.01;0.760361;-0.239866;0.603585
401.93;169.59;34.60;1.28;0.823324;-0.040537;0.566122
401.94;172.44;34.36;1.36;0.811212;0.058045;0.581864
401.38;181.37;33.11;1.42;0.782190;0.204384;0.588563
400.43;157.24;34.40;1.16;0.776516;-0.155303;0.610658
401.36;162.95;34.74;1.19;0.787478;-0.079470;0.611198
401.39;163.36;34.72;1.23;0.794505;-0.094411;0.599873
401.67;178.01;33.73;1.42;0.825711;0.181987;0.533930
401.17;182.41;32.92;1.48;0.836765;0.120785;0.534074
401.13;161.46;34.72;1.18;0.783266;-0.151842;0.602859
401.28;162.34;34.78;1.17;0.783059;-0.132243;0.607725
401.90;170.65;34.62;1.29;0.825267;0.078665;0.559237
401.73;176.26;33.99;1.43;0.812536;0.072828;0.578343
401.13;182.72;32.91;1.44;0.830167;0.121096;0.544204
401.43;164.15;34.79;1.25;0.811390;-0.075844;0.579564
401.62;166.20;34.79;1.28;0.786907;-0.100736;0.608794
401.78;167.49;34.82;1.22;0.824426;-0.046190;0.564081
401.83;168.25;34.80;1.20;0.832013;0.040416;0.553282
400.96;183.93;32.71;1.41;0.857094;0.270420;0.438478
401.16;162.07;34.76;1.23;0.764788;-0.152354;0.626010
401.38;163.70;34.82;1.22;0.811442;-0.097257;0.576284
401.58;165.90;34.81;1.28;0.789225;-0.106889;0.604731
401.72;167.19;34.83;1.24;0.816108;-0.097121;0.569681
401.77;167.81;34.82;1.23;0.825520;-0.040508;0.562918
401.66;176.55;33.99;1.48;0.819011;0.115333;0.562067
401.56;178.68;33.72;1.41;0.834759;0.165166;0.525259
401.43;165.13;34.78;1.37;0.796465;-0.029292;0.603974
401.59;178.37;33.81;1.39;0.840159;0.193883;0.506500
401.46;179.81;33.57;1.40;0.820123;0.182753;0.542218
400.11;155.61;34.42;1.00;0.768989;-0.235532;0.594290
400.78;159.30;34.71;1.10;0.797446;-0.180754;0.575680
399.95;155.36;34.31;1.15;0.766840;-0.232707;0.598167
401.78;169.20;34.79;1.27;0.827458;-0.017839;0.561244
401.66;175.93;34.13;1.45;0.830599;0.112007;0.545490
399.77;154.78;34.21;1.19;0.772106;-0.242751;0.587302
399.91;155.05;34.31;1.10;0.765161;-0.284748;0.577450
400.61;158.05;34.70;1.00;0.776160;-0.231759;0.586398
